ID_Etudiant,Nom,Prenom,Departement,Grade,Annee_etude,Filière,Code_UE,Nom_UE,Code_Matiere,Matiere,Enseignant,Note_Devoir,Note_Examen,Note_Finale,Reussite,Date_Devoir,Date_Examen,Session,Coefficient_Devoir,Coefficient_Examen
ETU1745,Carlier,Timothée,Génie Mécanique,Licence Fondamentale,1,Production Industrielle,MEC2302,Fabrication Additive,2MEC2302,SLA et SLS,Margaux Chrétien,20.0,18.2,18.9,True,2025-09-06,2025-11-13,Rattrapage,0.4,0.6
ETU1746,Toussaint,Eugène,Génie Informatique,Licence professionnelle,2,Logistique,INF2501,Supply Chain Management,1INF2501,Planification logistique,Louise Gaillard,11.9,19.3,16.3,True,2025-09-20,2025-11-11,Principale,0.4,0.6
ETU1746,Toussaint,Eugène,Génie Informatique,Licence professionnelle,2,Logistique,INF2501,Supply Chain Management,2INF2501,Gestion des stocks,Emmanuel Launay,13.2,11.9,12.4,True,2025-11-01,2025-12-11,Principale,0.4,0.6
ETU1746,Toussaint,Eugène,Génie Informatique,Licence professionnelle,2,Logistique,INF2501,Supply Chain Management,3INF2501,Transport et distribution,Célina-Émilie Le Roux,16.4,15.2,15.7,True,2025-08-30,2025-11-14,Principale,0.4,0.6
ETU1746,Toussaint,Eugène,Génie Informatique,Licence professionnelle,2,Logistique,INF2503,E-logistique,1INF2503,E-commerce et logistique,Victor Ollivier,14.7,11.7,12.9,True,2025-10-10,2025-11-19,Rattrapage,0.4,0.6
ETU1746,Toussaint,Eugène,Génie Informatique,Licence professionnelle,2,Logistique,INF2503,E-logistique,2INF2503,Last mile delivery,Denis Garcia-Philippe,12.4,17.8,15.6,True,2025-07-02,2025-12-05,Principale,0.4,0.6
ETU1746,Toussaint,Eugène,Génie Informatique,Licence professionnelle,2,Logistique,INF2502,Systèmes d'Information Logistique,1INF2502,Traçabilité RFID,Arthur-Martin Mahe,13.2,14.9,14.2,True,2025-10-23,2025-11-20,Principale,0.4,0.6
ETU1746,Toussaint,Eugène,Génie Informatique,Licence professionnelle,2,Logistique,INF2502,Systèmes d'Information Logistique,2INF2502,Optimisation des flux,Victor Ollivier,17.7,13.8,15.4,True,2025-07-03,2025-11-26,Principale,0.4,0.6
ETU1747,Raymond,Théodore,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2503,Ouvrages d'Art,1CIV2503,Ponts à haubans,Emmanuel Chrétien,11.8,9.4,10.4,True,2025-10-21,2025-11-22,Principale,0.4,0.6
ETU1747,Raymond,Théodore,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2503,Ouvrages d'Art,2CIV2503,Viaducs,Aurélie Boulay,9.8,5.5,7.2,False,2025-10-14,2025-11-25,Principale,0.4,0.6
ETU1747,Raymond,Théodore,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2503,Ouvrages d'Art,3CIV2503,Ponts en arc,Henriette Meunier-Henry,11.3,6.8,8.6,False,2025-10-17,2025-12-01,Principale,0.4,0.6
ETU1747,Raymond,Théodore,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2501,Aménagement du Territoire,1CIV2501,Écoquartiers,Charlotte-Michelle Dufour,7.3,8.2,7.8,False,2025-10-20,2025-12-01,Principale,0.4,0.6
ETU1747,Raymond,Théodore,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2501,Aménagement du Territoire,2CIV2501,Plans locaux d'urbanisme,Emmanuel Chrétien,12.6,8.9,10.4,True,2025-10-18,2025-12-03,Principale,0.4,0.6
ETU1747,Raymond,Théodore,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2502,Infrastructures Routières,1CIV2502,Couches de chaussée,Alix Jacob,10.7,7.9,9.0,False,2025-09-04,2025-11-28,Principale,0.4,0.6
ETU1747,Raymond,Théodore,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2502,Infrastructures Routières,2CIV2502,Géométrie des routes,Timothée Vincent Le Roy,8.9,10.8,10.0,True,2025-10-21,2025-11-29,Principale,0.4,0.6
ETU1747,Raymond,Théodore,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2502,Infrastructures Routières,3CIV2502,Signalisation,Pierre Pons,5.9,6.5,6.3,False,2025-07-30,2025-11-15,Rattrapage,0.4,0.6
ETU1748,Clerc,François,Génie Mécanique,Master,1,Robotique Avancée,MEC2501,Cinématique et Dynamique,1MEC2501,Modèles géométriques,Hugues Rousset Le Guillon,5.1,0.0,2.0,False,2025-09-12,2025-12-04,Principale,0.4,0.6
ETU1748,Clerc,François,Génie Mécanique,Master,1,Robotique Avancée,MEC2501,Cinématique et Dynamique,2MEC2501,Dynamique inverse,Aurélie Boulay,3.4,9.4,7.0,False,2025-10-26,2025-12-05,Principale,0.4,0.6
ETU1748,Clerc,François,Génie Mécanique,Master,1,Robotique Avancée,MEC2503,Vision Industrielle,1MEC2503,Reconnaissance de formes,Arthur-Martin Mahe,2.0,6.0,4.4,False,2025-09-22,2025-11-30,Rattrapage,0.4,0.6
ETU1748,Clerc,François,Génie Mécanique,Master,1,Robotique Avancée,MEC2503,Vision Industrielle,2MEC2503,Traitement d'images,Jérôme Simon,0.0,0.0,0.0,False,2025-09-20,2025-12-05,Rattrapage,0.4,0.6
ETU1748,Clerc,François,Génie Mécanique,Master,1,Robotique Avancée,MEC2503,Vision Industrielle,3MEC2503,Guidage visuel,Bertrand Boutin du Bouchet,1.8,10.8,7.2,False,2025-06-30,2025-12-11,Principale,0.4,0.6
ETU1748,Clerc,François,Génie Mécanique,Master,1,Robotique Avancée,MEC2502,Commande Robotique,1MEC2502,Force control,Pierre Pons,8.0,6.9,7.3,False,2025-06-12,2025-12-06,Principale,0.4,0.6
ETU1748,Clerc,François,Génie Mécanique,Master,1,Robotique Avancée,MEC2502,Commande Robotique,2MEC2502,Planification de trajectoires,Gérard Bigot,1.8,1.3,1.5,False,2025-08-14,2025-11-27,Rattrapage,0.4,0.6
ETU1749,Courtois,Bernard,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2403,Big Data Technologies,1INF2403,Bases NoSQL,Charlotte-Michelle Dufour,8.5,12.3,10.8,True,2025-09-29,2025-11-14,Principale,0.4,0.6
ETU1749,Courtois,Bernard,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2403,Big Data Technologies,2INF2403,Traitement en streaming,Thibaut Bernier,6.7,11.2,9.4,False,2025-10-16,2025-11-17,Principale,0.4,0.6
ETU1749,Courtois,Bernard,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2403,Big Data Technologies,3INF2403,Hadoop et Spark,Louise Gaillard,9.9,6.5,7.9,False,2025-07-30,2025-12-03,Principale,0.4,0.6
ETU1749,Courtois,Bernard,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2401,Intelligence Artificielle,1INF2401,Traitement du langage naturel,Antoinette Georges,9.2,4.1,6.1,False,2025-10-30,2025-12-07,Principale,0.4,0.6
ETU1749,Courtois,Bernard,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2401,Intelligence Artificielle,2INF2401,Apprentissage automatique,Benjamin Valette Le Renaud,14.3,13.4,13.8,True,2025-09-07,2025-12-08,Rattrapage,0.4,0.6
ETU1749,Courtois,Bernard,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2402,Data Science,1INF2402,Statistiques avancées,Henriette Meunier-Henry,14.5,7.5,10.3,True,2025-10-24,2025-11-18,Rattrapage,0.4,0.6
ETU1749,Courtois,Bernard,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2402,Data Science,2INF2402,Data Mining,Agathe Perrot,9.3,13.0,11.5,True,2025-09-17,2025-11-12,Principale,0.4,0.6
ETU1750,Imbert,Daniel,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2102,Conversion d'Énergie,1ELE2102,Convertisseurs DC-DC,Pierre Pons,13.7,10.4,11.7,True,2025-11-01,2025-11-16,Principale,0.4,0.6
ETU1750,Imbert,Daniel,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2102,Conversion d'Énergie,2ELE2102,Alimentations à découpage,Alix Jacob,8.3,5.8,6.8,False,2025-09-29,2025-12-10,Principale,0.4,0.6
ETU1750,Imbert,Daniel,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2103,Diagnostic des Systèmes,1ELE2103,Thermographie infrarouge,Antoinette Georges,13.3,10.7,11.7,True,2025-09-18,2025-12-06,Principale,0.4,0.6
ETU1750,Imbert,Daniel,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2103,Diagnostic des Systèmes,2ELE2103,Analyse vibratoire,Emmanuel-Grégoire Marion,7.4,11.0,9.6,False,2025-07-21,2025-11-13,Principale,0.4,0.6
ETU1750,Imbert,Daniel,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2101,Machines Électriques,1ELE2101,Machines synchrones,Denis Garcia-Philippe,18.9,13.4,15.6,True,2025-09-08,2025-11-23,Principale,0.4,0.6
ETU1750,Imbert,Daniel,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2101,Machines Électriques,2ELE2101,Machines asynchrones,Arthur-Martin Mahe,9.4,8.8,9.0,False,2025-08-15,2025-11-14,Rattrapage,0.4,0.6
ETU1751,Rossi,Martine,Génie Mécanique,Licence Fondamentale,1,Robotique Avancée,MEC2501,Cinématique et Dynamique,1MEC2501,Modèles géométriques,Véronique Blanchet,0.0,0.0,0.0,False,2025-09-22,2025-11-11,Principale,0.4,0.6
ETU1751,Rossi,Martine,Génie Mécanique,Licence Fondamentale,1,Robotique Avancée,MEC2501,Cinématique et Dynamique,2MEC2501,Dynamique inverse,Louise Gaillard,0.0,1.9,1.1,False,2025-07-10,2025-11-11,Principale,0.4,0.6
ETU1751,Rossi,Martine,Génie Mécanique,Licence Fondamentale,1,Robotique Avancée,MEC2502,Commande Robotique,1MEC2502,Force control,Charlotte-Michelle Dufour,0.0,0.0,0.0,False,2025-09-04,2025-11-18,Rattrapage,0.4,0.6
ETU1751,Rossi,Martine,Génie Mécanique,Licence Fondamentale,1,Robotique Avancée,MEC2502,Commande Robotique,2MEC2502,Asservissement numérique,Luce Pineau,0.0,0.0,0.0,False,2025-07-11,2025-11-20,Rattrapage,0.4,0.6
ETU1751,Rossi,Martine,Génie Mécanique,Licence Fondamentale,1,Robotique Avancée,MEC2502,Commande Robotique,3MEC2502,Planification de trajectoires,Alix Jacob,0.0,0.0,0.0,False,2025-07-16,2025-11-21,Principale,0.4,0.6
ETU1751,Rossi,Martine,Génie Mécanique,Licence Fondamentale,1,Robotique Avancée,MEC2503,Vision Industrielle,1MEC2503,Traitement d'images,Renée Legrand,0.0,0.0,0.0,False,2025-10-29,2025-12-09,Principale,0.4,0.6
ETU1751,Rossi,Martine,Génie Mécanique,Licence Fondamentale,1,Robotique Avancée,MEC2503,Vision Industrielle,2MEC2503,Reconnaissance de formes,Hugues Rousset Le Guillon,0.0,0.0,0.0,False,2025-06-29,2025-11-19,Principale,0.4,0.6
ETU1752,Gillet,Victor,Génie Civil,Master,1,Géotechnique,CIV2301,Mécanique des Sols,1CIV2301,Contraintes efficaces,Jérôme Simon,6.5,5.2,5.7,False,2025-11-09,2025-11-19,Principale,0.4,0.6
ETU1752,Gillet,Victor,Génie Civil,Master,1,Géotechnique,CIV2301,Mécanique des Sols,2CIV2301,Tassements,Hugues Rousset Le Guillon,6.3,4.5,5.2,False,2025-09-14,2025-11-16,Principale,0.4,0.6
ETU1752,Gillet,Victor,Génie Civil,Master,1,Géotechnique,CIV2301,Mécanique des Sols,3CIV2301,Rupture des sols,Hugues Rousset Le Guillon,7.5,9.9,8.9,False,2025-08-19,2025-12-03,Principale,0.4,0.6
ETU1752,Gillet,Victor,Génie Civil,Master,1,Géotechnique,CIV2303,Ouvrages Souterrains,1CIV2303,Tunnels,Arthur-Martin Mahe,12.2,9.0,10.3,True,2025-11-02,2025-11-28,Rattrapage,0.4,0.6
ETU1752,Gillet,Victor,Génie Civil,Master,1,Géotechnique,CIV2303,Ouvrages Souterrains,2CIV2303,Soutènements,Jérôme Simon,9.3,7.7,8.3,False,2025-07-12,2025-11-13,Principale,0.4,0.6
ETU1752,Gillet,Victor,Génie Civil,Master,1,Géotechnique,CIV2303,Ouvrages Souterrains,3CIV2303,Galeries,Aurélie Blanc,7.5,7.7,7.6,False,2025-08-09,2025-11-20,Rattrapage,0.4,0.6
ETU1752,Gillet,Victor,Génie Civil,Master,1,Géotechnique,CIV2302,Fondations Spéciales,1CIV2302,Pieux forés,Jérôme Simon,9.7,5.4,7.1,False,2025-06-12,2025-11-21,Principale,0.4,0.6
ETU1752,Gillet,Victor,Génie Civil,Master,1,Géotechnique,CIV2302,Fondations Spéciales,2CIV2302,Parois moulées,Alix Jacob,7.6,8.6,8.2,False,2025-09-20,2025-12-01,Principale,0.4,0.6
ETU1753,Navarro,Thibaut,Génie Informatique,Master Professionnel,2,Système Informatique,INF2303,Robotique et Automatisme,1INF2303,Capteurs et actionneurs,Gérard Bigot,3.8,11.4,8.4,False,2025-07-02,2025-12-10,Principale,0.4,0.6
ETU1753,Navarro,Thibaut,Génie Informatique,Master Professionnel,2,Système Informatique,INF2303,Robotique et Automatisme,2INF2303,Asservissements,Denis Garcia-Philippe,3.6,8.8,6.7,False,2025-08-27,2025-11-28,Principale,0.4,0.6
ETU1753,Navarro,Thibaut,Génie Informatique,Master Professionnel,2,Système Informatique,INF2301,Architecture Matérielle,1INF2301,Microprocesseurs,Bertrand Boutin du Bouchet,2.5,5.9,4.5,False,2025-07-22,2025-12-09,Principale,0.4,0.6
ETU1753,Navarro,Thibaut,Génie Informatique,Master Professionnel,2,Système Informatique,INF2301,Architecture Matérielle,2INF2301,Architecture parallèle,Arthur-Martin Mahe,9.5,3.9,6.1,False,2025-11-10,2025-11-30,Principale,0.4,0.6
ETU1753,Navarro,Thibaut,Génie Informatique,Master Professionnel,2,Système Informatique,INF2301,Architecture Matérielle,3INF2301,Systèmes embarqués,Corinne Simon,5.6,3.5,4.3,False,2025-11-01,2025-11-13,Principale,0.4,0.6
ETU1753,Navarro,Thibaut,Génie Informatique,Master Professionnel,2,Système Informatique,INF2302,Systèmes d'Exploitation,1INF2302,Noyau et drivers,Hugues Rousset Le Guillon,6.5,3.2,4.5,False,2025-10-04,2025-11-13,Principale,0.4,0.6
ETU1753,Navarro,Thibaut,Génie Informatique,Master Professionnel,2,Système Informatique,INF2302,Systèmes d'Exploitation,2INF2302,Ordonnancement,Timothée Vincent Le Roy,6.2,6.1,6.1,False,2025-08-27,2025-12-06,Principale,0.4,0.6
ETU1754,Lelièvre,Madeleine,Génie Électrique,Master,1,Automatique et Contrôle,ELE2202,Régulation Avancée,1ELE2202,Commande prédictive,Pierre Pons,13.7,13.5,13.6,True,2025-10-26,2025-11-25,Principale,0.4,0.6
ETU1754,Lelièvre,Madeleine,Génie Électrique,Master,1,Automatique et Contrôle,ELE2202,Régulation Avancée,2ELE2202,Observation d'état,Emmanuel Launay,14.8,15.9,15.5,True,2025-07-17,2025-12-10,Principale,0.4,0.6
ETU1754,Lelièvre,Madeleine,Génie Électrique,Master,1,Automatique et Contrôle,ELE2202,Régulation Avancée,3ELE2202,PID adaptatif,Célina-Émilie Le Roux,13.2,13.1,13.1,True,2025-06-21,2025-11-19,Principale,0.4,0.6
ETU1754,Lelièvre,Madeleine,Génie Électrique,Master,1,Automatique et Contrôle,ELE2201,Automatismes Industriels,1ELE2201,Bus de terrain,Pierre Pons,10.4,12.2,11.5,True,2025-06-13,2025-12-10,Principale,0.4,0.6
ETU1754,Lelièvre,Madeleine,Génie Électrique,Master,1,Automatique et Contrôle,ELE2201,Automatismes Industriels,2ELE2201,GRAFCET et SFC,Arthur-Martin Mahe,17.3,9.4,12.6,True,2025-06-24,2025-11-21,Principale,0.4,0.6
ETU1754,Lelièvre,Madeleine,Génie Électrique,Master,1,Automatique et Contrôle,ELE2203,Systèmes Embarqués,1ELE2203,Microcontrôleurs,Corinne Simon,10.7,8.4,9.3,False,2025-10-09,2025-11-16,Principale,0.4,0.6
ETU1754,Lelièvre,Madeleine,Génie Électrique,Master,1,Automatique et Contrôle,ELE2203,Systèmes Embarqués,2ELE2203,Traitement du signal,Gérard Bigot,15.6,11.8,13.3,True,2025-10-14,2025-11-11,Principale,0.4,0.6
ETU1755,Rodriguez,Caroline,Génie Civil,Doctorat,2,Bâtiment et Travaux Publics,CIV2101,Technologie du Bâtiment,1CIV2101,Second œuvre,Arthur-Martin Mahe,0.0,3.2,1.9,False,2025-08-18,2025-12-06,Principale,0.4,0.6
ETU1755,Rodriguez,Caroline,Génie Civil,Doctorat,2,Bâtiment et Travaux Publics,CIV2101,Technologie du Bâtiment,2CIV2101,Étanchéité toiture,Denis Garcia-Philippe,3.5,4.9,4.3,False,2025-07-22,2025-12-08,Rattrapage,0.4,0.6
ETU1755,Rodriguez,Caroline,Génie Civil,Doctorat,2,Bâtiment et Travaux Publics,CIV2101,Technologie du Bâtiment,3CIV2101,Gros œuvre,Hugues Rousset Le Guillon,2.7,2.3,2.5,False,2025-09-18,2025-12-08,Principale,0.4,0.6
ETU1755,Rodriguez,Caroline,Génie Civil,Doctorat,2,Bâtiment et Travaux Publics,CIV2102,Matériaux de Construction,1CIV2102,Béton haute performance,Renée Legrand,0.0,0.0,0.0,False,2025-10-27,2025-12-02,Principale,0.4,0.6
ETU1755,Rodriguez,Caroline,Génie Civil,Doctorat,2,Bâtiment et Travaux Publics,CIV2102,Matériaux de Construction,2CIV2102,Matériaux composites,Gérard Bigot,1.1,3.4,2.5,False,2025-10-23,2025-12-08,Principale,0.4,0.6
ETU1755,Rodriguez,Caroline,Génie Civil,Doctorat,2,Bâtiment et Travaux Publics,CIV2102,Matériaux de Construction,3CIV2102,Bois lamellé-collé,Louise Gaillard,0.7,4.8,3.2,False,2025-10-08,2025-12-04,Principale,0.4,0.6
ETU1755,Rodriguez,Caroline,Génie Civil,Doctorat,2,Bâtiment et Travaux Publics,CIV2103,Sécurité Chantier,1CIV2103,Plans de prévention,Benjamin Valette Le Renaud,0.7,0.0,0.3,False,2025-11-05,2025-11-26,Principale,0.4,0.6
ETU1755,Rodriguez,Caroline,Génie Civil,Doctorat,2,Bâtiment et Travaux Publics,CIV2103,Sécurité Chantier,2CIV2103,Étude de sécurité,Renée Legrand,3.7,0.0,1.5,False,2025-06-19,2025-12-09,Principale,0.4,0.6
ETU1756,Marie,Vincent,Génie Mécanique,Licence Fondamentale,1,Énergétique et Thermodynamique,MEC2202,Transferts Thermiques,1MEC2202,Rayonnement thermique,Benjamin Valette Le Renaud,15.4,11.4,13.0,True,2025-07-10,2025-11-18,Principale,0.4,0.6
ETU1756,Marie,Vincent,Génie Mécanique,Licence Fondamentale,1,Énergétique et Thermodynamique,MEC2202,Transferts Thermiques,2MEC2202,Convection forcée/naturelle,Henriette Meunier-Henry,16.2,12.1,13.7,True,2025-08-07,2025-12-06,Principale,0.4,0.6
ETU1756,Marie,Vincent,Génie Mécanique,Licence Fondamentale,1,Énergétique et Thermodynamique,MEC2201,Machines Thermiques,1MEC2201,Cycle de Rankine,Célina-Émilie Le Roux,9.9,11.6,10.9,True,2025-08-11,2025-12-06,Principale,0.4,0.6
ETU1756,Marie,Vincent,Génie Mécanique,Licence Fondamentale,1,Énergétique et Thermodynamique,MEC2201,Machines Thermiques,2MEC2201,Moteurs Diesel,Emmanuel-Grégoire Marion,11.7,11.3,11.5,True,2025-07-15,2025-12-11,Principale,0.4,0.6
ETU1756,Marie,Vincent,Génie Mécanique,Licence Fondamentale,1,Énergétique et Thermodynamique,MEC2203,Énergies Nouvelles,1MEC2203,Cogénération,Josette Normand,12.0,13.1,12.7,True,2025-10-15,2025-11-16,Principale,0.4,0.6
ETU1756,Marie,Vincent,Génie Mécanique,Licence Fondamentale,1,Énergétique et Thermodynamique,MEC2203,Énergies Nouvelles,2MEC2203,Valorisation énergétique,Gérard Bigot,10.3,9.1,9.6,False,2025-07-26,2025-11-23,Principale,0.4,0.6
ETU1757,David,Édith,Génie Civil,Master,2,Bâtiment et Travaux Publics,CIV2103,Sécurité Chantier,1CIV2103,Plans de prévention,Emmanuel Chrétien,3.8,0.0,1.5,False,2025-10-19,2025-11-25,Principale,0.4,0.6
ETU1757,David,Édith,Génie Civil,Master,2,Bâtiment et Travaux Publics,CIV2103,Sécurité Chantier,2CIV2103,Coordination SPS,Aurélie Boulay,5.9,3.7,4.6,False,2025-09-19,2025-12-06,Rattrapage,0.4,0.6
ETU1757,David,Édith,Génie Civil,Master,2,Bâtiment et Travaux Publics,CIV2103,Sécurité Chantier,3CIV2103,Étude de sécurité,Emmanuel Chrétien,7.9,3.8,5.4,False,2025-11-05,2025-11-27,Principale,0.4,0.6
ETU1757,David,Édith,Génie Civil,Master,2,Bâtiment et Travaux Publics,CIV2101,Technologie du Bâtiment,1CIV2101,Étanchéité toiture,Corinne Simon,2.3,4.7,3.7,False,2025-08-25,2025-11-24,Principale,0.4,0.6
ETU1757,David,Édith,Génie Civil,Master,2,Bâtiment et Travaux Publics,CIV2101,Technologie du Bâtiment,2CIV2101,Gros œuvre,Timothée Vincent Le Roy,4.6,4.3,4.4,False,2025-08-18,2025-11-30,Principale,0.4,0.6
ETU1757,David,Édith,Génie Civil,Master,2,Bâtiment et Travaux Publics,CIV2102,Matériaux de Construction,1CIV2102,Bois lamellé-collé,Gilles Garnier,5.3,2.8,3.8,False,2025-09-26,2025-12-03,Principale,0.4,0.6
ETU1757,David,Édith,Génie Civil,Master,2,Bâtiment et Travaux Publics,CIV2102,Matériaux de Construction,2CIV2102,Béton haute performance,Gilles Garnier,5.3,0.4,2.4,False,2025-10-31,2025-11-19,Rattrapage,0.4,0.6
ETU1757,David,Édith,Génie Civil,Master,2,Bâtiment et Travaux Publics,CIV2102,Matériaux de Construction,3CIV2102,Matériaux composites,Aurélie Blanc,0.2,8.0,4.9,False,2025-10-05,2025-11-27,Principale,0.4,0.6
ETU1758,Humbert,Auguste,Génie Informatique,Licence professionnelle,1,Génie Logiciel,INF2103,Ingénierie des SI,1INF2103,UML et modélisation,Célina-Émilie Le Roux,3.3,0.0,1.3,False,2025-11-01,2025-11-25,Principale,0.4,0.6
ETU1758,Humbert,Auguste,Génie Informatique,Licence professionnelle,1,Génie Logiciel,INF2103,Ingénierie des SI,2INF2103,Cycle de vie des projets,Henriette Meunier-Henry,4.9,0.0,2.0,False,2025-09-15,2025-11-16,Principale,0.4,0.6
ETU1758,Humbert,Auguste,Génie Informatique,Licence professionnelle,1,Génie Logiciel,INF2103,Ingénierie des SI,3INF2103,Gestion des exigences,Timothée Vincent Le Roy,5.2,10.2,8.2,False,2025-11-01,2025-11-26,Principale,0.4,0.6
ETU1758,Humbert,Auguste,Génie Informatique,Licence professionnelle,1,Génie Logiciel,INF2102,Développement Logiciel,1INF2102,Architecture logicielle,Alix Jacob,1.6,7.2,5.0,False,2025-10-25,2025-12-06,Principale,0.4,0.6
ETU1758,Humbert,Auguste,Génie Informatique,Licence professionnelle,1,Génie Logiciel,INF2102,Développement Logiciel,2INF2102,Tests unitaires et TDD,Renée Legrand,6.3,2.6,4.1,False,2025-06-29,2025-12-03,Rattrapage,0.4,0.6
ETU1758,Humbert,Auguste,Génie Informatique,Licence professionnelle,1,Génie Logiciel,INF2102,Développement Logiciel,3INF2102,Design Patterns,Gilles Garnier,7.7,7.3,7.5,False,2025-07-02,2025-12-04,Principale,0.4,0.6
ETU1758,Humbert,Auguste,Génie Informatique,Licence professionnelle,1,Génie Logiciel,INF2101,Algorithmique Avancée,1INF2101,Analyse d'algorithmes,Véronique Blanchet,0.0,2.6,1.6,False,2025-10-30,2025-11-29,Principale,0.4,0.6
ETU1758,Humbert,Auguste,Génie Informatique,Licence professionnelle,1,Génie Logiciel,INF2101,Algorithmique Avancée,2INF2101,Structures de données avancées,Antoinette Georges,6.3,0.0,2.5,False,2025-10-13,2025-11-14,Principale,0.4,0.6
ETU1758,Humbert,Auguste,Génie Informatique,Licence professionnelle,1,Génie Logiciel,INF2101,Algorithmique Avancée,3INF2101,Graphes et optimisation,Thibaut Bernier,0.0,8.4,5.0,False,2025-10-20,2025-11-16,Principale,0.4,0.6
ETU1759,Raynaud,Nathalie,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2402,Data Science,1INF2402,Visualisation de données,Josette Normand,10.7,11.5,11.2,True,2025-07-06,2025-11-23,Principale,0.4,0.6
ETU1759,Raynaud,Nathalie,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2402,Data Science,2INF2402,Statistiques avancées,Alix Jacob,12.1,15.4,14.1,True,2025-09-11,2025-12-07,Rattrapage,0.4,0.6
ETU1759,Raynaud,Nathalie,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2401,Intelligence Artificielle,1INF2401,Traitement du langage naturel,Arthur-Martin Mahe,9.6,12.7,11.5,True,2025-09-03,2025-12-05,Principale,0.4,0.6
ETU1759,Raynaud,Nathalie,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2401,Intelligence Artificielle,2INF2401,Apprentissage automatique,Denis Garcia-Philippe,17.6,14.8,15.9,True,2025-10-27,2025-11-12,Principale,0.4,0.6
ETU1759,Raynaud,Nathalie,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2401,Intelligence Artificielle,3INF2401,Réseaux de neurones,Emmanuel Launay,13.0,8.4,10.2,True,2025-07-13,2025-11-28,Rattrapage,0.4,0.6
ETU1759,Raynaud,Nathalie,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2403,Big Data Technologies,1INF2403,Hadoop et Spark,Véronique Blanchet,14.7,13.7,14.1,True,2025-06-14,2025-11-21,Principale,0.4,0.6
ETU1759,Raynaud,Nathalie,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2403,Big Data Technologies,2INF2403,Traitement en streaming,Emmanuel Chrétien,13.2,19.3,16.9,True,2025-06-16,2025-12-10,Rattrapage,0.4,0.6
ETU1760,Aubert,Alphonse,Génie Civil,Master,1,Urbanisme et Transport,CIV2503,Ouvrages d'Art,1CIV2503,Ponts à haubans,Denis Garcia-Philippe,11.3,10.8,11.0,True,2025-06-17,2025-11-22,Rattrapage,0.4,0.6
ETU1760,Aubert,Alphonse,Génie Civil,Master,1,Urbanisme et Transport,CIV2503,Ouvrages d'Art,2CIV2503,Viaducs,Hugues Rousset Le Guillon,8.7,10.6,9.8,False,2025-10-30,2025-11-14,Principale,0.4,0.6
ETU1760,Aubert,Alphonse,Génie Civil,Master,1,Urbanisme et Transport,CIV2503,Ouvrages d'Art,3CIV2503,Ponts en arc,Agathe Perrot,13.2,11.7,12.3,True,2025-10-04,2025-11-22,Principale,0.4,0.6
ETU1760,Aubert,Alphonse,Génie Civil,Master,1,Urbanisme et Transport,CIV2502,Infrastructures Routières,1CIV2502,Signalisation,Corinne Simon,17.8,15.7,16.5,True,2025-07-30,2025-11-28,Principale,0.4,0.6
ETU1760,Aubert,Alphonse,Génie Civil,Master,1,Urbanisme et Transport,CIV2502,Infrastructures Routières,2CIV2502,Couches de chaussée,Corinne Simon,13.6,9.8,11.3,True,2025-07-08,2025-11-22,Principale,0.4,0.6
ETU1760,Aubert,Alphonse,Génie Civil,Master,1,Urbanisme et Transport,CIV2501,Aménagement du Territoire,1CIV2501,Écoquartiers,Henriette Meunier-Henry,13.1,14.6,14.0,True,2025-09-03,2025-11-25,Principale,0.4,0.6
ETU1760,Aubert,Alphonse,Génie Civil,Master,1,Urbanisme et Transport,CIV2501,Aménagement du Territoire,2CIV2501,Zones d'aménagement concerté,Emmanuel Chrétien,9.0,10.8,10.1,True,2025-06-18,2025-11-13,Principale,0.4,0.6
